455    801    4:4:4:1:    4:4:1:1:    C[3,5,6]-4:C[3]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](C[3,5,6]C3)(C[3]CHH)(C[5]CHH)(H)    C[5](C[3,5]CCH)(C[5]CHH)(H)2    1.5119    0.007    6    1.5119    0.0070    6    1.5097    0.0146    55
455    801    4:4:4:1:    4:4:2:1:    C[3,5]-4:C[3]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:O-2:H-1:    C[3,5](C[3,5]CCH)(C[3]CCH)(C[5]CHO)(H)    C[5](C[3,5]CCH)(C[5]C3)(OC)(H)    1.5008    0.007    8    1.5029    0.0084    13    1.5074    0.0087    25
455    801    4:4:4:1:    4:4:4:1:    C[3,5]-4:C[5,6]-4:C[3]-4:H-1:    C[3,5]-4:C[6,6]-4:C[5,6]-4:H-1:    C[3,5](C[3,5]CCH)(C[5,6]CCH)(C[3]CHH)(H)    C[5,6](C[3,5]CCH)(C[6,6]CCH)(C[5,6]C3)(H)    1.5153    0.002    6    1.5153    0.0020    6    1.5110    0.0210    34
455    801    4:4:4:1:    4:4:4:2:    C[5,7]-4:C[3]-4:C[3]-4:H-1:    C[5,6,7]-4:C[3]-4:C[3]-4:O[5,7]-2:    C[3](C[5,7]CCO)(C[3]CHH)2(H)    C[5,7](C[5,6,7]C3)(C[3]CCH)2(O[5,7]C)    1.5269    0.007    6    1.5269    0.0070    6    1.5187    0.0122    11
455    801    4:4:4:2:    4:4:2:1:    C[5,6,7]-4:C[5,6,7]-4:C[3]-4:O[3]-2:    C[3,5,6]-4:C[5,7]-4:O[6,7]-2:H-1:    C[3,5,6](C[5,6,7]CHO)(C[5,6,7]C3)(C[3]HHO)(O[3]C)    C[5,6,7](C[3,5,6]CCO)(C[5,7]CHH)(O[6,7]C)(H)    1.5015    0.008    6    1.5015    0.0080    6    1.5094    0.0205    13
455    801    4:4:4:2:    4:4:4:4:    C[3,5]-4:C[5,6]-4:C[6,6]-4:O[3]-2:    C[3,5,6]-4:C[5]-4:C[6]-4:C-4:    C[3,5,6](C[3,5]CHO)(C[5,6]C3)(C[6,6]C3)(O[3]C)    C[5,6](C[3,5,6]CCO)(C[5]CCH)(C[6]CHH)(CH3)    1.5252    0.004    5    1.5252    0.0040    5    1.5243    0.0085    22
455    801    4:4:4:2:    4:4:4:4:    C[5,6,7]-4:C[5,6,7]-4:C[3]-4:O[3]-2:    C[3,5,6]-4:C[6,6,7]-4:C[5,7]-4:C-4:    C[3,5,6](C[5,6,7]CHO)(C[5,6,7]C3)(C[3]HHO)(O[3]C)    C[5,6,7](C[3,5,6]CCO)(C[6,6,7]C3)(C[5,7]CHO)(CH3)    1.5194    0.007    6    1.5194    0.0070    6    1.5243    0.0085    22
455    801    4:4:4:7:    4:3:3:4:    C[3,3,5,6,6]-4:C[3,3,5,6,6]-4:C[5,6,6]-4:Ir[5x3]-7:    C[3,3,5,6,6]-4:C[5,6,6]-3:C[5,6,6]-3:C-4:    C[3,3,5,6,6](C[3,3,5,6,6]IrCC)2(C[5,6,6]C3)(Ir[5x3]C6)    C[5,6,6](C[3,3,5,6,6]IrCC)(C[5,6,6]CC)2(CH3)    1.5004    0.024    5    1.5004    0.0240    5    1.5004    0.0240    5
455    801    4:4:4:8:    4:3:3:3:    C[3,3,5,6,6]-4:C[3,3,5,6,6]-4:C[5,6,6]-4:Pd[7x3]-8:    C[3,3,5,6,6]-4:C[5,6,6]-3:C[5,6,6]-3:C[6]-3:    C[3,3,5,6,6](C[3,3,5,6,6]PdCC)2(C[5,6,6]C3)(Pd[7x3]C7)    C[5,6,6](C[3,3,5,6,6]PdCC)(C[5,6,6]CC)2(C[6]CC)    1.5140    0.009    10    1.5140    0.0090    10    1.5140    0.0090    10
455    801    4:4:4:8:    4:3:3:4:    C[3,3,5,6,6]-4:C[3,3,5,6,6]-4:C[5,6,6]-4:Mo[5x3]-8:    C[3,3,5,6,6]-4:C[5,6,6]-3:C[5,6,6]-3:C-4:    C[3,3,5,6,6](C[3,3,5,6,6]MoCC)2(C[5,6,6]C3)(Mo[5x3]C6N)    C[5,6,6](C[3,3,5,6,6]MoCC)(C[5,6,6]CC)2(CH3)    1.5164    0.013    5    1.5164    0.0130    5    1.5086    0.0152    20
455    801    4:4:4:8:    4:3:3:4:    C[3,3,5,6,6]-4:C[3,3,5,6,6]-4:C[5,6,6]-4:Pd[7x3]-8:    C[3,3,5,6,6]-4:C[5,6,6]-3:C[5,6,6]-3:C-4:    C[3,3,5,6,6](C[3,3,5,6,6]PdCC)2(C[5,6,6]C3)(Pd[7x3]C7)    C[5,6,6](C[3,3,5,6,6]PdCC)(C[5,6,6]CC)2(CH3)    1.5059    0.016    10    1.5059    0.0160    10    1.5086    0.0152    20
455    801    4:4:4:8:    4:3:3:4:    C[3,3,5,6,6]-4:C[3,3,5,6,6]-4:C[5,6,6]-4:Re[5x3]-8:    C[3,3,5,6,6]-4:C[5,6,6]-3:C[5,6,6]-3:C-4:    C[3,3,5,6,6](C[3,3,5,6,6]ReCC)2(C[5,6,6]C3)(Re[5x3]C7)    C[5,6,6](C[3,3,5,6,6]ReCC)(C[5,6,6]CC)2(CH3)    1.5062    0.016    5    1.5062    0.0160    5    1.5086    0.0152    20
455    801    4:4:6:1:    4:4:4:1:    C[3,5,6]-4:C[5,5,6]-4:Pt[3x3]-6:H-1:    C[3,5,6]-4:C[5,5]-4:C[5,6]-4:H-1:    C[3,5,6](C[3,5,6]PtCH)(C[5,5,6]CCH)(Pt[3x3]C5)(H)    C[5,5,6](C[3,5,6]PtCH)(C[5,5]CHH)(C[5,6]CHH)(H)    1.5187    0.003    6    1.5187    0.0030    6    1.5180    0.0049    12
455    801    4:4:8:4:    4:3:3:4:    C[3,3,5,6,6]-4:C[3,3,5,6,6]-4:Cr[5x3,4]-8:C[5,6,6]-4:    C[3,3,5,6,6]-4:C[5,6,6]-3:C[5,6,6]-3:C-4:    C[3,3,5,6,6](C[3,3,5,6,6]CrCC)2(Cr[5x3,4]C4NSS)(C[5,6,6]C3)    C[5,6,6](C[3,3,5,6,6]CrCC)(C[5,6,6]CC)2(CH3)    1.5128    0.008    5    1.5128    0.0080    5    1.5149    0.0140    30
455    801    4:4:8:4:    4:3:3:4:    C[3,3,5,6,6]-4:C[3,3,5,6,6]-4:Ru[5x3,5]-8:C[5,6,6]-4:    C[3,3,5,6,6]-4:C[5,6,6]-3:C[5,6,6]-3:C-4:    C[3,3,5,6,6](C[3,3,5,6,6]RuCC)2(Ru[5x3,5]BrC4PP)(C[5,6,6]C3)    C[5,6,6](C[3,3,5,6,6]RuCC)(C[5,6,6]CC)2(CH3)    1.5191    0.015    10    1.5154    0.0150    25    1.5149    0.0140    30
455    801    4:4:8:4:    4:3:3:4:    C[3,3,5,6,6]-4:C[3,3,5,6,6]-4:Ru[5x3,5]-8:C[5,6,6]-4:    C[3,3,5,6,6]-4:C[5,6,6]-3:C[5,6,6]-3:C-4:    C[3,3,5,6,6](C[3,3,5,6,6]RuCC)2(Ru[5x3,5]ClC4PP)(C[5,6,6]C3)    C[5,6,6](C[3,3,5,6,6]RuCC)(C[5,6,6]CC)2(CH3)    1.5129    0.015    15    1.5154    0.0150    25    1.5149    0.0140    30
455    801    5:4:4:1:    4:4:1:1:    Ni[3,3,5]-5:C[3]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Ni[3,3,5]C4)(C[3]NiHH)(C[5]CHH)(H)    C[5](C[3,5]NiCH)(C[5]CHH)(H)2    1.4951    0.030    6    1.4951    0.0300    6    1.4951    0.0374    26
455    801    6:4:4:1:    4:4:1:1:    Ir[3,3,3x5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Ir[3,3,3x5]C3OP)(C[3,5]IrCH)(C[5]CHH)(H)    C[5](C[3,5]IrCH)(C[5]CHH)(H)2    1.5125    0.007    12    1.5132    0.0148    60    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Ir[3,3,3x5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Ir[3,3,3x5]C3NN)(C[3,5]IrCH)(C[5]CHH)(H)    C[5](C[3,5]IrCH)(C[5]CHH)(H)2    1.5210    0.013    20    1.5132    0.0148    60    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Ir[3,3,3x5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Ir[3,3,3x5]C3NP)(C[3,5]IrCH)(C[5]CHH)(H)    C[5](C[3,5]IrCH)(C[5]CHH)(H)2    1.5073    0.017    24    1.5132    0.0148    60    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Ir[3,3,4,5,5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Ir[3,3,4,5,5]Cl2C3)(C[3,5]IrCH)(C[5]CHH)(H)    C[5](C[3,5]IrCH)(C[5]CHH)(H)2    1.5201    0.007    8    1.5193    0.0078    16    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Ir[3,3,5,5,6]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Ir[3,3,5,5,6]C3NN)(C[3,5]IrCH)(C[5]CHH)(H)    C[5](C[3,5]IrCH)(C[5]CHH)(H)2    1.5176    0.015    24    1.5142    0.0147    76    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Ir[3,3,5,5,6]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Ir[3,3,5,5,6]C3NP)(C[3,5]IrCH)(C[5]CHH)(H)    C[5](C[3,5]IrCH)(C[5]CHH)(H)2    1.5123    0.014    24    1.5142    0.0147    76    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Ir[3,3,5,5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Ir[3,3,5,5]C4P)(C[3,5]IrCH)(C[5]CHH)(H)    C[5](C[3,5]IrCH)(C[5]CHH)(H)2    1.5052    0.009    12    1.5126    0.0193    462    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Ir[3,3,5,5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Ir[3,3,5,5]ClC3N)(C[3,5]IrCH)(C[5]CHH)(H)    C[5](C[3,5]IrCH)(C[5]CHH)(H)2    1.5186    0.011    12    1.5126    0.0193    462    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Ir[3,3,5,5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Ir[3,3,5,5]C3NN)(C[3,5]IrCH)(C[5]CHH)(H)    C[5](C[3,5]IrCH)(C[5]CHH)(H)2    1.5171    0.010    16    1.5126    0.0193    462    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Ir[3,3,5,5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Ir[3,3,5,5]C4I)(C[3,5]IrCH)(C[5]CHH)(H)    C[5](C[3,5]IrCH)(C[5]CHH)(H)2    1.5203    0.015    24    1.5126    0.0193    462    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Ir[3,3,5,5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Ir[3,3,5,5]ClC3P)(C[3,5]IrCH)(C[5]CHH)(H)    C[5](C[3,5]IrCH)(C[5]CHH)(H)2    1.5154    0.016    36    1.5126    0.0193    462    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Ir[3,3,5,5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Ir[3,3,5,5]C5)(C[3,5]IrCH)(C[5]CHH)(H)    C[5](C[3,5]IrCH)(C[5]CHH)(H)2    1.5094    0.022    42    1.5126    0.0193    462    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Ir[3,3,5,5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Ir[3,3,5,5]BrC4)(C[3,5]IrCH)(C[5]CHH)(H)    C[5](C[3,5]IrCH)(C[5]CHH)(H)2    1.5103    0.034    48    1.5126    0.0193    462    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Ir[3,3,5,5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Ir[3,3,5,5]ClC4)(C[3,5]IrCH)(C[5]CHH)(H)    C[5](C[3,5]IrCH)(C[5]CHH)(H)2    1.5115    0.017    228    1.5126    0.0193    462    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Ni[3,3,5,5,6]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Ni[3,3,5,5,6]C3PP)(C[3,5]NiCH)(C[5]CHH)(H)    C[5](C[3,5]NiCH)(C[5]CHH)(H)2    1.5077    0.022    12    1.5077    0.0220    12    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Pd[3,3,5,5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Pd[3,3,5,5]ClC4)(C[3,5]PdCH)(C[5]CHH)(H)    C[5](C[3,5]PdCH)(C[5]CHH)(H)2    1.5079    0.011    24    1.5064    0.0136    30    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Pt[3,3,5,5,6]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Pt[3,3,5,5,6]C3OO)(C[3,5]PtCH)(C[5]CHH)(H)    C[5](C[3,5]PtCH)(C[5]CHH)(H)2    1.4997    0.022    8    1.4997    0.0220    8    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Pt[3,3,5,5,7,7]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Pt[3,3,5,5,7,7]C3SS)(C[3,5]PtCH)(C[5]CHH)(H)    C[5](C[3,5]PtCH)(C[5]CHH)(H)2    1.5086    0.069    8    1.5086    0.0690    8    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Pt[3,3,5,5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Pt[3,3,5,5]C5)(C[3,5]PtCH)(C[5]CHH)(H)    C[5](C[3,5]PtCH)(C[5]CHH)(H)2    1.5020    0.011    12    1.5048    0.0178    70    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Pt[3,3,5,5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Pt[3,3,5,5]ClC4)(C[3,5]PtCH)(C[5]CHH)(H)    C[5](C[3,5]PtCH)(C[5]CHH)(H)2    1.5110    0.016    16    1.5048    0.0178    70    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,3x5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,3x5]C3NP)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5116    0.010    24    1.5102    0.0127    122    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,3x5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,3x5]C3PP)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5072    0.013    32    1.5102    0.0127    122    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,3x5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,3x5]C3NN)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5132    0.012    34    1.5102    0.0127    122    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,4,5,5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,4,5,5]C3NN)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5134    0.006    10    1.5093    0.0132    34    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,5,5,6,6]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,5,5,6,6]C3OO)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5090    0.014    32    1.5096    0.0137    36    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,5,5,6]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,5,5,6]C3PS)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5106    0.009    12    1.5111    0.0128    224    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,5,5,6]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,5,5,6]C4S)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5160    0.011    12    1.5111    0.0128    224    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,5,5,6]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,5,5,6]C5)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5088    0.010    12    1.5111    0.0128    224    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,5,5,6]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,5,5,6]C3OO)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5138    0.018    24    1.5111    0.0128    224    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,5,5,6]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,5,5,6]C3PP)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5068    0.012    28    1.5111    0.0128    224    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,5,5,6]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,5,5,6]C3NO)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5146    0.010    32    1.5111    0.0128    224    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,5,5,6]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,5,5,6]C3NN)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5088    0.014    76    1.5111    0.0128    224    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,5,5,7]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,5,5,7]C3PP)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5110    0.021    16    1.5115    0.0173    68    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,5,5,7]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,5,5,7]C5)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5105    0.017    44    1.5115    0.0173    68    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,5,5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,5,5]C3OP)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5071    0.018    12    1.5127    0.0162    736    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,5,5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,5,5]C4O)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5101    0.007    12    1.5127    0.0162    736    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,5,5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,5,5]C4S)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5107    0.009    12    1.5127    0.0162    736    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,5,5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,5,5]Cl2C3)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5179    0.010    14    1.5127    0.0162    736    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,5,5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,5,5]C3NS)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5168    0.014    16    1.5127    0.0162    736    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,5,5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,5,5]ClC3S)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5183    0.011    16    1.5127    0.0162    736    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,5,5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,5,5]C3NN)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5148    0.044    20    1.5127    0.0162    736    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,5,5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,5,5]C3OO)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5166    0.006    20    1.5127    0.0162    736    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,5,5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,5,5]C3PP)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5043    0.017    22    1.5127    0.0162    736    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,5,5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,5,5]C3SS)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5117    0.009    24    1.5127    0.0162    736    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,5,5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,5,5]ClC3N)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5148    0.007    32    1.5127    0.0162    736    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,5,5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,5,5]C4I)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5134    0.008    36    1.5127    0.0162    736    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,5,5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,5,5]BrC4)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5099    0.015    48    1.5127    0.0162    736    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,5,5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,5,5]C5)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5138    0.031    54    1.5127    0.0162    736    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,5,5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,5,5]ClC3P)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5148    0.012    110    1.5127    0.0162    736    1.5117    0.0169    2008
455    801    6:4:4:1:    4:4:1:1:    Rh[3,3,5,5]-6:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:C[5]-4:H-1:H-1:    C[3,5](Rh[3,3,5,5]ClC4)(C[3,5]RhCH)(C[5]CHH)(H)    C[5](C[3,5]RhCH)(C[5]CHH)(H)2    1.5129    0.013    240    1.5127    0.0162    736    1.5117    0.0169    2008
