930	953	987	0:SP2_SP2_SP3	C	N[6]	S	3:4:4:	3:3:3:	3:3:1:1:	N[6]-3:S-4:S-4:	C[6]-3:C[6]-3:C-3:	C[6a]-3:C-3:O-1:O-1:	C(N[6]C[6]2)(SC[6a]OO)2	N[6](C[6]C[6]H)2(CSS)	S(C[6a]C[6a]2)(CN[6]S)(O)2	C(N[6]C[6]2)(SC[6a]OO)2	N[6](C[6]C[6]H)2(CSS){1|C<3>,2|H<1>}	S(C[6a]C[6a]2)(CN[6]S)(O)2	117.4915	0.500	2	117.4915	0.500	2	117.4915	0.500	2	117.4915	0.500	2	117.4915	0.500	2	117.4915	0.500	2
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6,6]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6,6]B[3x6]C[6,6])(OC)(O)	O(CC[6,6]O)	O(CC[6,6]O)(CH3)	C(C[6,6]B[3x6]C[6,6])(OC)(O)	O(CC[6,6]O)	O(CC[6,6]O)(CH3)	123.3550	0.000	2	123.3550	0.000	2	124.1310	1.030	31	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6,6]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6,6]C[3x6]C[6,6])(OC)(O)	O(CC[6,6]O)	O(CC[6,6]O)(CCCH)	C(C[6,6]C[3x6]C[6,6])(OC)(O)	O(CC[6,6]O)	O(CC[6,6]O)(CCCH)	124.6540	0.000	1	124.6540	0.000	1	124.1310	1.030	31	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6,6]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6,6]C[3x6]C[6,6])(OC)(O)	O(CC[6,6]O)	O(CC[6,6]O)(CCHH)	C(C[6,6]C[3x6]C[6,6])(OC)(O)	O(CC[6,6]O)	O(CC[6,6]O)(CCHH)	123.2020	0.730	2	123.2020	0.730	2	124.1310	1.030	31	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6,6]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6,6]C[3x6]C[6,6])(OC)(O)	O(CC[6,6]O)	O(CC[6,6]O)(CH3)	C(C[6,6]C[3x6]C[6,6])(OC)(O)	O(CC[6,6]O)	O(CC[6,6]O)(CH3)	124.2062	1.059	25	124.2062	1.059	25	124.1310	1.030	31	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6,6]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6,6]C[6,6]P[3x6])(OC)(O)	O(CC[6,6]O)	O(CC[6,6]O)(CH3)	C(C[6,6]C[6,6]P[3x6])(OC)(O)	O(CC[6,6]O)	O(CC[6,6]O)(CH3)	125.1380	0.000	1	125.1380	0.000	1	124.1310	1.030	31	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6]C[5,6,6]C[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CH3)	C(C[6]C[5,6,6]C[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CH3)	122.8230	0.000	1	122.8230	0.000	1	123.0032	1.509	709	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6]C[5,6]C[6,6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CH3)	C(C[6]C[5,6]C[6,6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CH3)	122.0090	0.799	12	122.0090	0.799	12	123.0032	1.509	709	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6]C[5,6]C[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CCHH)	C(C[6]C[5,6]C[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CCHH)	122.9238	1.451	6	122.9238	1.451	6	123.0032	1.509	709	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6]C[5,6]C[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CH3)	C(C[6]C[5,6]C[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CH3)	122.6114	0.989	17	122.6114	0.989	17	123.0032	1.509	709	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6]C[6,6]C[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CCHH)	C(C[6]C[6,6]C[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CCHH)	122.1643	0.535	10	122.1643	0.535	10	123.0032	1.509	709	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6]C[6,6]C[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CH3)	C(C[6]C[6,6]C[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CH3)	123.1033	1.331	19	123.1033	1.331	19	123.0032	1.509	709	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6]C[6,6]N[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CCHH)	C(C[6]C[6,6]N[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CCHH)	122.6820	0.000	1	122.6820	0.000	1	123.0032	1.509	709	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6]C[6,6a]C[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CC3)	C(C[6]C[6,6a]C[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CC3)	122.4160	0.000	1	122.4160	0.000	1	123.0032	1.509	709	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6]C[6,6a]C[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CCHH)	C(C[6]C[6,6a]C[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CCHH)	124.6428	1.611	5	124.6428	1.611	5	123.0032	1.509	709	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6]C[6,6a]C[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CH3)	C(C[6]C[6,6a]C[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CH3)	123.1283	0.844	10	123.1283	0.844	10	123.0032	1.509	709	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6]C[6,6a]N[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CCHH)	C(C[6]C[6,6a]N[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CCHH)	124.7310	0.000	2	124.7310	0.000	2	123.0032	1.509	709	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6]C[6]2)(OC)(O)	O(CC[6]O)	O(CC[6]O)(CC3)	C(C[6]C[6]2)(OC)(O)	O(CC[6]O)	O(CC[6]O)(CC3)	123.5606	1.491	9	123.5606	1.491	9	123.0032	1.509	709	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6]C[6]2)(OC)(O)	O(CC[6]O)	O(CC[6]O)(CCCH)	C(C[6]C[6]2)(OC)(O)	O(CC[6]O)	O(CC[6]O)(CCCH)	123.8180	1.417	7	123.8180	1.417	7	123.0032	1.509	709	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6]C[6]2)(OC)(O)	O(CC[6]O)	O(CC[6]O)(CCHH)	C(C[6]C[6]2)(OC)(O)	O(CC[6]O)	O(CC[6]O)(CCHH)	122.8140	1.320	317	122.8140	1.320	317	123.0032	1.509	709	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6]C[6]2)(OC)(O)	O(CC[6]O)	O(CC[6]O)(CH3)	C(C[6]C[6]2)(OC)(O)	O(CC[6]O)	O(CC[6]O)(CH3)	122.6903	1.452	223	122.6903	1.452	223	123.0032	1.509	709	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6]C[6]N[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CCCH)	C(C[6]C[6]N[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CCCH)	127.9210	0.000	1	127.9210	0.000	1	123.0032	1.509	709	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6]C[6]N[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CCHH)	C(C[6]C[6]N[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CCHH)	125.3823	1.362	14	125.3823	1.362	14	123.0032	1.509	709	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6]C[6]N[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CH3)	C(C[6]C[6]N[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CH3)	124.7932	1.590	28	124.7932	1.590	28	123.0032	1.509	709	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6]C[6]O[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CCHH)	C(C[6]C[6]O[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CCHH)	124.8125	1.197	6	124.8125	1.197	6	123.0032	1.509	709	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6]C[6]O[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CH3)	C(C[6]C[6]O[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CH3)	124.4779	0.820	12	124.4779	0.820	12	123.0032	1.509	709	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6]C[6]S[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CCHH)	C(C[6]C[6]S[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CCHH)	122.6450	0.000	1	122.6450	0.000	1	123.0032	1.509	709	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6]C[6]S[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CH3)	C(C[6]C[6]S[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CH3)	124.7170	1.320	5	124.7170	1.320	5	123.0032	1.509	709	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6]N[6,6a]C[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CH3)	C(C[6]N[6,6a]C[6])(OC)(O)	O(CC[6]O)	O(CC[6]O)(CH3)	127.0010	0.000	1	127.0010	0.000	1	123.0032	1.509	709	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6]N[6]2)(OC)(O)	O(CC[6]O)	O(CC[6]O)(CCHH)	C(C[6]N[6]2)(OC)(O)	O(CC[6]O)	O(CC[6]O)(CCHH)	126.6290	0.000	1	126.6290	0.000	1	123.0032	1.509	709	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6a]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6a]C[5,6a]C[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CC3)	C(C[6a]C[5,6a]C[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CC3)	124.1130	0.000	1	124.1130	0.000	1	123.4524	1.203	1814	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6a]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6a]C[5,6a]C[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CCHH)	C(C[6a]C[5,6a]C[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CCHH)	124.0610	0.000	1	124.0610	0.000	1	123.4524	1.203	1814	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6a]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6a]C[5,6a]C[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CH3)	C(C[6a]C[5,6a]C[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CH3)	123.5333	1.344	7	123.5333	1.344	7	123.4524	1.203	1814	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6a]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6a]C[5,6a]N[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CH3)	C(C[6a]C[5,6a]N[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CH3)	125.2000	0.000	1	125.2000	0.000	1	123.4524	1.203	1814	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6a]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6a]C[5a,6a]C[6a,6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CCHH)	C(C[6a]C[5a,6a]C[6a,6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CCHH)	122.0040	0.000	1	122.0040	0.000	1	123.4524	1.203	1814	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6a]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6a]C[5a,6a]C[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CCHH)	C(C[6a]C[5a,6a]C[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CCHH)	122.5780	0.000	2	122.5780	0.000	2	123.4524	1.203	1814	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6a]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6a]C[5a,6a]C[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CCHO)	C(C[6a]C[5a,6a]C[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CCHO)	123.3890	0.000	1	123.3890	0.000	1	123.4524	1.203	1814	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6a]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6a]C[5a,6a]C[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CH3)	C(C[6a]C[5a,6a]C[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CH3)	122.9367	0.891	15	122.9367	0.891	15	123.4524	1.203	1814	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6a]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6a]C[6,6,6a]C[6a,6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CH3)	C(C[6a]C[6,6,6a]C[6a,6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CH3)	123.0180	0.000	1	123.0180	0.000	1	123.4524	1.203	1814	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6a]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6a]C[6,6a]2)(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CH3)	C(C[6a]C[6,6a]2)(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CH3)	123.8690	0.412	4	123.8690	0.412	4	123.4524	1.203	1814	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6a]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6a]C[6,6a]C[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CC3)	C(C[6a]C[6,6a]C[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CC3)	126.3345	0.377	2	126.3345	0.377	2	123.4524	1.203	1814	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6a]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6a]C[6,6a]C[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CCHH)	C(C[6a]C[6,6a]C[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CCHH)	124.7560	0.000	1	124.7560	0.000	1	123.4524	1.203	1814	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6a]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6a]C[6,6a]C[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CH3)	C(C[6a]C[6,6a]C[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CH3)	120.9024	0.839	7	120.9024	0.839	7	123.4524	1.203	1814	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6a]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6a]C[6,6a]N[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CCHH)	C(C[6a]C[6,6a]N[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CCHH)	125.1550	0.000	1	125.1550	0.000	1	123.4524	1.203	1814	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6a]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6a]C[6a,6a]2)(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CC3)	C(C[6a]C[6a,6a]2)(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CC3)	125.9818	0.630	4	125.9818	0.630	4	123.4524	1.203	1814	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6a]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6a]C[6a,6a]2)(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CCCH)	C(C[6a]C[6a,6a]2)(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CCCH)	123.8050	0.970	4	123.8050	0.970	4	123.4524	1.203	1814	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6a]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6a]C[6a,6a]2)(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CCHH)	C(C[6a]C[6a,6a]2)(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CCHH)	123.6462	0.854	9	123.6462	0.854	9	123.4524	1.203	1814	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6a]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6a]C[6a,6a]2)(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CH3)	C(C[6a]C[6a,6a]2)(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CH3)	123.7550	1.693	4	123.7550	1.693	4	123.4524	1.203	1814	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6a]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6a]C[6a,6a]2)(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CHHO)	C(C[6a]C[6a,6a]2)(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CHHO)	123.0710	0.054	4	123.0710	0.054	4	123.4524	1.203	1814	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6a]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6a]C[6a,6a]C[5,6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CCHH)	C(C[6a]C[6a,6a]C[5,6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CCHH)	124.7860	0.331	8	124.7860	0.331	8	123.4524	1.203	1814	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6a]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6a]C[6a,6a]C[6,6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CH3)	C(C[6a]C[6a,6a]C[6,6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CH3)	125.8130	0.778	4	125.8130	0.778	4	123.4524	1.203	1814	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6a]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6a]C[6a,6a]C[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CC3)	C(C[6a]C[6a,6a]C[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CC3)	125.1590	2.369	3	125.1590	2.369	3	123.4524	1.203	1814	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6a]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6a]C[6a,6a]C[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CCCH)	C(C[6a]C[6a,6a]C[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CCCH)	123.9680	0.049	2	123.9680	0.049	2	123.4524	1.203	1814	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6a]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6a]C[6a,6a]C[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CCHH)	C(C[6a]C[6a,6a]C[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CCHH)	123.5627	1.607	26	123.5627	1.607	26	123.4524	1.203	1814	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6a]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6a]C[6a,6a]C[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CH3)	C(C[6a]C[6a,6a]C[6a])(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CH3)	123.2345	1.348	21	123.2345	1.348	21	123.4524	1.203	1814	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	3:2:1:	3:	3:4:	C[6a]-3:O-2:O-1:	C-3:	C-3:C-4:	C(C[6a]C[6a]2)(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CC3)	C(C[6a]C[6a]2)(OC)(O)	O(CC[6a]O)	O(CC[6a]O)(CC3)	125.5991	1.189	10	125.5991	1.189	10	123.4524	1.203	1814	123.8854	1.637	4189	123.7624	1.636	24949	123.7624	1.636	24949
