490	690	742	0:SP3_SP-NON_SP3	C	H	B[4]	4:4:1:1:	4:	4:4:4:2:	B[4]-4:C-4:H-1:H-1:	C-4:	P[4]-4:P[4]-4:C-4:O-2:	C(B[4]P[4]2O)(CCCH)(H)2	H(CB[4]CH)	B[4](P[4]B[4]CC)2(CCHH)(OS)	C(B[4]P[4]2O)(CCCH)(H)2	H(CB[4]CH)	B[4](P[4]B[4]CC)2(CCHH)(OS){1|C<4>,1|H<1>}	107.0165	0.019	2	107.0165	0.019	2	107.0165	0.019	2	107.0165	0.019	2	107.0165	0.019	2	107.0165	0.019	2
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]O)(C[6]O[6]C)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]O)(C[6]O[6]C)(CH3){1|H<1>,2|C<4>}	111.0973	0.681	6	111.0973	0.681	6	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]O)(C[6]O[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]O)(C[6]O[6]H)(CH3){1|H<1>,2|C<4>}	110.4910	0.200	3	110.4910	0.200	3	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]O)2(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]O)2(CH3){1|C<3>,1|C<4>,1|O<1>}	109.4866	0.044	5	109.3527	0.345	24	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]O)2(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]O)2(CH3){1|C<3>,1|N<2>,1|N<3>}	109.4830	0.021	3	109.3527	0.345	24	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]O)2(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]O)2(CH3){1|C<3>,1|O<1>,1|O<2>}	109.4527	0.017	3	109.3527	0.345	24	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]O)2(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]O)2(CH3){1|C<4>,4|H<1>}	109.1913	0.502	10	109.3527	0.345	24	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]O)2(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]O)2(CH3){2|Pd<5>,1|C<3>}	109.4370	0.043	3	109.3527	0.345	24	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]P[5])(C[6]C[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]P[5])(C[6]C[6]H)(CH3){3|C<3>,3|C<4>}	109.5140	0.079	3	109.5140	0.079	3	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Pd)(C[6]C[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Pd)(C[6]C[6]H)(CH3){1|C<3>,1|C<4>,1|H<1>}	109.4784	0.052	38	109.4754	0.051	45	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Pd)(C[6]C[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Pd)(C[6]C[6]H)(CH3){1|C<3>,2|C<4>}	109.4428	0.041	4	109.4754	0.051	45	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Pd)(C[6]C[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Pd)(C[6]C[6]H)(CH3){1|C<3>,2|H<1>}	109.4807	0.024	3	109.4754	0.051	45	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Pd)2(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Pd)2(CH3){1|C<3>,2|C<4>}	109.4567	0.034	3	109.4567	0.034	3	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Pt)(C[6]C[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Pt)(C[6]C[6]H)(CH3){1|Br<1>,1|C<3>,1|H<1>}	109.5210	0.006	2	109.4647	0.046	58	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Pt)(C[6]C[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Pt)(C[6]C[6]H)(CH3){1|C<3>,1|C<4>,1|H<1>}	109.4580	0.023	5	109.4647	0.046	58	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Pt)(C[6]C[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Pt)(C[6]C[6]H)(CH3){1|C<3>,1|H<1>,1|P<4>}	109.4707	0.017	3	109.4647	0.046	58	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Pt)(C[6]C[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Pt)(C[6]C[6]H)(CH3){1|C<3>,2|C<4>}	109.4775	0.043	30	109.4647	0.046	58	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Pt)(C[6]C[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Pt)(C[6]C[6]H)(CH3){1|C<3>,2|H<1>}	109.4381	0.047	18	109.4647	0.046	58	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Rh)(C[6]C[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Rh)(C[6]C[6]H)(CH3){1|C<3>,2|C<4>}	109.4568	0.054	5	109.4568	0.054	5	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]S)(C[6]N[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]S)(C[6]N[6]H)(CH3){1|Cu<6>,1|C<3>,1|H<1>}	109.5184	0.057	5	109.5184	0.057	5	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Sb)(C[6]C[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Sb)(C[6]C[6]H)(CH3){1|C<3>,2|C<4>}	109.8549	0.677	117	109.9545	0.791	135	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Sb)(C[6]C[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Sb)(C[6]C[6]H)(CH3){1|C<3>,2|H<1>}	110.6018	1.136	18	109.9545	0.791	135	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Sc)(C[6]C[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Sc)(C[6]C[6]H)(CH3){1|C<3>,2|H<1>}	109.5443	0.041	3	109.5443	0.041	3	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Si)(C[6]C[6]C)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Si)(C[6]C[6]C)(CH3){1|C<3>,2|C<4>}	109.4772	0.066	11	109.4772	0.066	11	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Si)(C[6]C[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Si)(C[6]C[6]H)(CH3){1|C<3>,1|C<4>,1|H<1>}	109.4718	0.017	4	110.0350	1.239	328	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Si)(C[6]C[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Si)(C[6]C[6]H)(CH3){1|C<3>,2|C<4>}	110.0419	1.245	324	110.0350	1.239	328	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Sn)(C[6]C[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Sn)(C[6]C[6]H)(CH3){1|C<3>,1|C<4>,1|H<1>}	109.4669	0.041	19	109.4633	0.074	78	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Sn)(C[6]C[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Sn)(C[6]C[6]H)(CH3){1|C<3>,2|C<4>}	109.4621	0.082	59	109.4633	0.074	78	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Te)(C[6]C[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Te)(C[6]C[6]H)(CH3){1|C<3>,2|C<4>}	109.4730	0.048	125	109.4733	0.048	136	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Te)(C[6]C[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Te)(C[6]C[6]H)(CH3){1|C<3>,2|H<1>}	109.4769	0.046	11	109.4733	0.048	136	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Zn)(C[6]C[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6]Zn)(C[6]C[6]H)(CH3){1|C<3>,2|C<4>}	109.8841	1.029	15	109.8841	1.029	15	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]C[6])(C[6]C[6]C)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]C[6])(C[6]C[6]C)(CH3){1|H<1>,1|O<2>,1|W<6>,3|C<3>}	109.4117	0.092	3	109.4423	0.067	6	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]C[6])(C[6]C[6]C)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]C[6])(C[6]C[6]C)(CH3){1|H<1>,1|O<2>,1|W<8>,3|C<3>}	109.4730	0.008	3	109.4423	0.067	6	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]C[6])(C[6]C[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]C[6])(C[6]C[6]H)(CH3){1|C<4>,4|C<3>}	109.4574	0.038	5	109.4666	0.033	8	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]C[6])(C[6]C[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]C[6])(C[6]C[6]H)(CH3){1|Ta<9>,1|H<1>,1|N<3>,3|C<3>}	109.4820	0.015	3	109.4666	0.033	8	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]C[6])(C[6]C[6a]O[6])(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]C[6])(C[6]C[6a]O[6])(CH3){1|H<1>,5|C<3>}	109.4533	0.021	3	109.4533	0.021	3	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]C[6])(C[6]N[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]C[6])(C[6]N[6]H)(CH3){1|C<4>,1|O<1>,3|C<3>}	109.4808	0.021	8	109.4727	0.026	36	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]C[6])(C[6]N[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]C[6])(C[6]N[6]H)(CH3){2|C<4>,3|C<3>}	109.4704	0.028	28	109.4727	0.026	36	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]N[6])(C[6]C[6,6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]N[6])(C[6]C[6,6]H)(CH3){1|C<4>,1|N<2>,1|O<1>,2|C<3>}	109.4627	0.016	3	109.4710	0.044	6	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]N[6])(C[6]C[6,6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]N[6])(C[6]C[6,6]H)(CH3){1|C<4>,1|N<3>,1|O<1>,2|C<3>}	109.4793	0.067	3	109.4710	0.044	6	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]N[6])(C[6]C[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]N[6])(C[6]C[6]H)(CH3){1|H<1>,1|O<1>,3|C<3>}	109.9985	2.330	6	109.9985	2.330	6	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]N[6])(C[6]N[6]C)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]N[6])(C[6]N[6]C)(CH3){1|Os<7>,3|C<3>}	109.4960	0.024	3	109.4960	0.024	3	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]N[6])(C[6]N[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]N[6])(C[6]N[6]H)(CH3){1|Cu<5>,3|C<3>}	109.4720	0.044	3	109.4500	0.042	6	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]N[6])(C[6]N[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]C[6a]N[6])(C[6]N[6]H)(CH3){1|Cu<6>,3|C<3>}	109.4280	0.031	3	109.4500	0.042	6	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]N[5,6]H)(C[6]C[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]N[5,6]H)(C[6]C[6]H)(CH3){1|B<4>,1|C<3>,1|C<4>}	109.4592	0.051	6	109.4580	0.044	8	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:1:1:1:	4:	3:3:4:	C[6]-3:H-1:H-1:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]N[5,6]H)(C[6]C[6]H)(CH3)	C(C[6]C[6]2)(H)3	H(CC[6]HH)	C[6](C[6]N[5,6]H)(C[6]C[6]H)(CH3){1|H<1>,2|C<3>}	109.4545	0.013	2	109.4580	0.044	8	109.5935	0.754	7285	109.5808	0.735	12113	109.3711	0.934	20908	109.3697	0.937	21039
