960    998     SP3_SP3    N:D    4:1:    4:2:2:1:    H-3:P-3_3_3_2     C-3_2_2_0:O-3_0:O-3_3:O-3     O(PCOO)(H)    P(CC[6a]HN)(OC)(OH)(O)     O(PCOO)(H)    P(CC[6a]HN)(OC)(OH)(O)   1.5385    0.0000    1     1.5385     0.0000    1
960    998     SP3_SP3    N:D    4:1:    4:2:2:1:    H-3:P-3_3_3_2     C-3_2_2_2:O-3_0:O-3_0:O-3     O(PCOO)(H)    P(CC[6a]2C)(OH)2(O)     O(PCOO)(H)    P(CC[6a]2C)(OH)2(O)   1.5419    0.0000    1     1.5419     0.0000    1
960    998     SP3_SP3    N:D    4:1:    4:2:2:1:    H-3:P-3_3_3_2     C-3_2_2_2:O-3_0:O-3_0:O-3     O(PCOO)(H)    P(CC[6a]3)(OH)2(O)     O(PCOO)(H)    P(CC[6a]3)(OH)2(O)   1.5491    0.0054    12     1.5491     0.0054    12
960    998     SP3_SP3    N:D    4:1:    4:2:2:1:    H-3:P-3_3_3_2     C-3_3_0_0:O-3_0:O-3_0:O-3     O(PCOO)(H)    P(CHHN)(OH)2(O)     O(PCOO)(H)    P(CHHN)(OH)2(O)   1.5423    0.0123    9     1.5423     0.0123    9
960    998     SP3_SP3    N:D    4:1:    4:2:2:1:    H-3:P-3_3_3_2     C-3_3_0_0:O-3_0:O-3_0:O-3     O(PCOO)(H)    P(CHHP)(OH)2(O)     O(PCOO)(H)    P(CHHP)(OH)2(O)   1.5493    0.0091    3     1.5493     0.0091    3
960    998     SP3_SP3    N:D    4:1:    4:2:2:1:    H-3:P-3_3_3_2     C-3_3_0_0:O-3_0:O-3_0:O-3     O(PCOO)(H)    P(CN[6]HH)(OH)2(O)     O(PCOO)(H)    P(CN[6]HH)(OH)2(O)   1.5388    0.0000    1     1.5388     0.0000    1
960    998     SP3_SP3    N:D    4:1:    4:2:2:1:    H-3:P-3_3_3_2     C-3_3_0_0:O-3_0:O-3_0:O-3     O(PCOO)(H)    P(CP[6]Cl2)(OH)2(O)     O(PCOO)(H)    P(CP[6]Cl2)(OH)2(O)   1.5419    0.0039    2     1.5419     0.0039    2
960    998     SP3_SP3    N:D    4:1:    4:2:2:1:    H-3:P-3_3_3_2     C-3_3_0_0:O-3_0:O-3_3:O-3     O(PCOO)(H)    P(CCHH)(OC)(OH)(O)     O(PCOO)(H)    P(CCHH)(OC)(OH)(O)   1.5408    0.0000    1     1.5408     0.0000    1
960    998     SP3_SP3    N:D    4:1:    4:2:2:1:    H-3:P-3_3_3_2     C-3_3_0_0:O-3_0:O-3_3:O-3     O(PCOO)(H)    P(CHHP)(OC)(OH)(O)     O(PCOO)(H)    P(CHHP)(OC)(OH)(O)   1.5406    0.0029    2     1.5406     0.0029    2
960    998     SP3_SP3    N:D    4:1:    4:2:2:1:    H-3:P-3_3_3_2     C-3_3_2_0:O-3_0:O-3_0:O-3     O(PCOO)(H)    P(CC[6a]CH)(OH)2(O)     O(PCOO)(H)    P(CC[6a]CH)(OH)2(O)   1.5495    0.0095    4     1.5495     0.0095    4
960    998     SP3_SP3    N:D    4:1:    4:2:2:1:    H-3:P-3_3_3_2     C-3_3_2_0:O-3_0:O-3_0:O-3     O(PCOO)(H)    P(CHNP)(OH)2(O)     O(PCOO)(H)    P(CHNP)(OH)2(O)   1.5408    0.0094    26     1.5408     0.0094    26
960    998     SP3_SP3    N:D    4:1:    4:2:2:1:    H-3:P-3_3_3_2     C-3_3_3_0:O-3_0:O-3_0:O-3     O(PCOO)(H)    P(CCHP)(OH)2(O)     O(PCOO)(H)    P(CCHP)(OH)2(O)   1.5435    0.0146    5     1.5435     0.0146    5
960    998     SP3_SP3    N:D    4:1:    4:2:2:1:    H-3:P-3_3_3_2     C-3_3_3_0:O-3_0:O-3_0:O-3     O(PCOO)(H)    P(CHPS)(OH)2(O)     O(PCOO)(H)    P(CHPS)(OH)2(O)   1.5330    0.0061    2     1.5330     0.0061    2
960    998     SP3_SP3    N:D    4:1:    4:2:2:1:    H-3:P-3_3_3_2     C-3_3_3_0:O-3_0:O-3_0:O-3     O(PCOO)(H)    P(CN[6]HP)(OH)2(O)     O(PCOO)(H)    P(CN[6]HP)(OH)2(O)   1.5464    0.0036    2     1.5464     0.0036    2
960    998     SP3_SP3    N:D    4:1:    4:2:2:1:    H-3:P-3_3_3_2     C-3_3_3_2:O-3_0:O-3_0:O-3     O(PCOO)(H)    P(CCNP)(OH)2(O)     O(PCOO)(H)    P(CCNP)(OH)2(O)   1.5399    0.0102    8     1.5399     0.0102    8
960    998     SP3_SP3    N:D    4:1:    4:2:2:1:    H-3:P-3_3_3_2     C-3_3_3_2:O-3_0:O-3_0:O-3     O(PCOO)(H)    P(CC[6a]OP)(OH)2(O)     O(PCOO)(H)    P(CC[6a]OP)(OH)2(O)   1.5552    0.0000    1     1.5552     0.0000    1
960    998     SP3_SP3    N:D    4:1:    4:2:2:1:    H-3:P-3_3_3_2     C-3_3_3_3:O-3_0:O-3_0:O-3     O(PCOO)(H)    P(CCOP)(OH)2(O)     O(PCOO)(H)    P(CCOP)(OH)2(O)   1.5422    0.0087    11     1.5422     0.0087    11
960    998     SP3_SP3    N:D    4:1:    4:2:2:1:    H-3:P-3_3_3_2     C[5]-3_3_3_2:O-3_0:O-3_0:O-3     O(PC[5]OO)(H)    P(C[5]C[5]2C)(OH)2(O)     O(PC[5]OO)(H)    P(C[5]C[5]2C)(OH)2(O)   1.5513    0.0077    2     1.5513     0.0077    2
960    998     SP3_SP3    N:D    4:1:    4:2:2:1:    H-3:P-3_3_3_2     C[5]-3_3_3_3:O-3_0:O-3_0:O-3     O(PC[5]OO)(H)    P(C[5]C[5]N[5]P)(OH)2(O)     O(PC[5]OO)(H)    P(C[5]C[5]N[5]P)(OH)2(O)   1.5418    0.0152    6     1.5418     0.0152    6
960    998     SP3_SP3    N:D    4:1:    4:2:2:1:    H-3:P-3_3_3_2     C[6]-3_3_3_0:O-3_0:O-3_0:O-3     O(PC[6]OO)(H)    P(C[6]C[6]2H)(OH)2(O)     O(PC[6]OO)(H)    P(C[6]C[6]2H)(OH)2(O)   1.5555    0.0000    1     1.5555     0.0000    1
960    998     SP3_SP3    N:D    4:1:    4:3:2:1:    H-3:P-3_3_2_2     C[5]-3_2_2_0:C[6a]-3_2_2:O-3_0:O-3     O(PC[6a]C[5]O)(H)    P(C[5]C[5,6a]2H)(C[6a]C[6a]2)(OH)(O)     O(PC[6a]C[5]O)(H)    P(C[5]C[5,6a]2H)(C[6a]C[6a]2)(OH)(O)   1.5542    0.0000    1     1.5542     0.0000    1
960    998     SP3_SP3    N:D    4:1:    4:4:2:1:    H-3:P-3_3_3_2     C-3_0_0_0:C-3_2_0_0:O-3_0:O-3     O(PCCO)(H)    P(CC[6a]HH)(CH3)(OH)(O)     O(PCCO)(H)    P(CC[6a]HH)(CH3)(OH)(O)   1.5502    0.0000    1     1.5502     0.0000    1
960    998     SP3_SP3    N:D    4:1:    4:4:2:1:    H-3:P-3_3_3_2     C-3_0_0_0:C-3_3_0_0:O-3_0:O-3     O(PCCO)(H)    P(CCHH)(CH3)(OH)(O)     O(PCCO)(H)    P(CCHH)(CH3)(OH)(O)   1.5470    0.0000    1     1.5470     0.0000    1
960    998     SP3_SP3    N:D    4:1:    4:4:4:2:    H-3:P-3_3_3_3     C-3_0_0_0:C-3_0_0_0:C-3_3_0_0:O-3_0     O(PC3)(H)    P(CCHH)(CH3)2(OH)     O(PC3)(H)    P(CCHH)(CH3)2(OH)   1.5408    0.0000    1     1.5408     0.0000    1
960    998     SP3_SP3    N:D    4:2:    2:2:1:1:    H-3_3:P-3_2_2_2     O-3_0:O-3_2:O-3:O-3     O(PO3)(HO)    P(OC[6a])(OH)(O)2     O(PO3)(HO)    P(OC[6a])(OH)(O)2   1.5312    0.0271    2     1.5312     0.0271    2
960    998     SP3_SP3    N:D    4:2:    2:2:1:1:    H-3_3:P-3_3_2_2     O-3_0:O-3_0:O-3:O-3     O(PO3)(HO)    P(OH)2(O)2     O(PO3)(HO)    P(OH)2(O)2   1.5455    0.0177    2     1.5455     0.0177    2
960    998     SP3_SP3    N:D    4:2:    2:2:2:1:    H-3_0:P-3_2_2_2     O-3_0:O-3_2:O-3_2:O-3     O(PO3)(HO)    P(OC[6a])2(OH)(O)     O(PO3)(HO)    P(OC[6a])2(OH)(O)   1.4833    0.0000    1     1.4833     0.0000    1
960    998     SP3_SP3    N:D    4:2:    2:2:2:1:    H-3_0:P-3_3_2_2     O-3_0:O-3_0:O-3_2:O-3     O(PO3)(HO)    P(OC[6a])(OH)2(O)     O(PO3)(HO)    P(OC[6a])(OH)2(O)   1.5159    0.0240    2     1.5159     0.0240    2
960    998     SP3_SP3    N:D    4:2:    2:2:2:1:    H-3_3:P-3_3_3_2     O-3_0:O-3_0:O-3_0:O-3     O(PO3)(HO)    P(OH)3(O)     O(PO3)(HO)    P(OH)3(O)   1.4979    0.0210    25     1.4979     0.0210    25
960    998     SP3_SP3    N:D    4:2:    2:2:2:2:    H-3_0:P-3_3_2_2     O-3_0:O-3_0:O-3_2:O-3_2     O(PO3)(HO)    P(OC[6a])(OC[6])(OH)2     O(PO3)(HO)    P(OC[6a])(OC[6])(OH)2   1.4884    0.0000    1     1.4884     0.0000    1
960    998     SP3_SP3    N:D    4:2:    2:2:2:2:    H-3_0:P-3_3_2_2     O-3_0:O-3_0:O-3_2:O-3_2     O(PO3)(HO)    P(OC[6a])2(OH)2     O(PO3)(HO)    P(OC[6a])2(OH)2   1.4910    0.0242    5     1.4910     0.0242    5
960    998     SP3_SP3    N:D    4:2:    2:2:2:2:    H-3_3:P-3_3_3_3     O-3_0:O-3_0:O-3_0:O-3_0     O(PO3)(HO)    P(OH)4     O(PO3)(HO)    P(OH)4   1.5157    0.0000    1     1.5157     0.0000    1
960    998     SP3_SP3    N:D    4:2:    3:2:1:1:    H-3_3:P-3_2_2_2     C[6a]-3_2_2:O-3_0:O-3:O-3     O(PC[6a]OO)(HO)    P(C[6a]C[6a]2)(OH)(O)2     O(PC[6a]OO)(HO)    P(C[6a]C[6a]2)(OH)(O)2   1.5300    0.0000    1     1.5300     0.0000    1
960    998     SP3_SP3    N:D    4:2:    3:2:2:1:    H-3_3:P-3_3_2_2     C-3_3_2:O-3_0:O-3_0:O-3     O(PCOO)(HO)    P(CNO)(OH)2(O)     O(PCOO)(HO)    P(CNO)(OH)2(O)   1.5060    0.0000    1     1.5060     0.0000    1
960    998     SP3_SP3    N:D    4:2:    3:2:2:1:    H-3_3:P-3_3_2_2     C[6]-3_2_2:O-3_0:O-3_0:O-3     O(PC[6]OO)(HO)    P(C[6]C[6]2)(OH)2(O)     O(PC[6]OO)(HO)    P(C[6]C[6]2)(OH)2(O)   1.5220    0.0012    2     1.5220     0.0012    2
960    998     SP3_SP3    N:D    4:2:    3:2:2:1:    H-3_3:P-3_3_2_2     C[6a]-3_2_2:O-3_0:O-3_0:O-3     O(PC[6a]OO)(HO)    P(C[6a]C[6a]2)(OH)2(O)     O(PC[6a]OO)(HO)    P(C[6a]C[6a]2)(OH)2(O)   1.5217    0.0151    6     1.5217     0.0151    6
960    998     SP3_SP3    N:D    4:2:    3:2:2:1:    H-3_3:P-3_3_2_2     C[6a]-3_2_2:O-3_0:O-3_3:O-3     O(PC[6a]OO)(HO)    P(C[6a]C[6a]2)(OH)(OP)(O)     O(PC[6a]OO)(HO)    P(C[6a]C[6a]2)(OH)(OP)(O)   1.5166    0.0195    4     1.5166     0.0195    4
960    998     SP3_SP3    N:D    4:2:    3:3:2:1:    H-3_3:P-3_2_2_2     C[6a]-3_2_2:C[6]-3_2_1:O-3_0:O-3     O(PC[6a]C[6]O)(HO)    P(C[6a]C[6a]2)(C[6]C[6]2)(OH)(O)     O(PC[6a]C[6]O)(HO)    P(C[6a]C[6a]2)(C[6]C[6]2)(OH)(O)   1.5424    0.0000    1     1.5424     0.0000    1
960    998     SP3_SP3    N:D    4:2:    3:3:3:2:    H-3_3:P-3_2_2_2     C[6a]-3_2_2:C[6a]-3_2_2:C[6a]-3_2_2:O-3_0     O(PC[6a]3)(HO)    P(C[6a]C[6a,6a]C[6a])(C[6a]C[6a]2)2(OH)     O(PC[6a]3)(HO)    P(C[6a]C[6a,6a]C[6a])(C[6a]C[6a]2)2(OH)   1.5269    0.0000    1     1.5269     0.0000    1
960    998     SP3_SP3    N:D    4:2:    3:3:3:2:    H-3_3:P-3_2_2_2     C[6a]-3_2_2:C[6a]-3_2_2:C[6a]-3_2_2:O-3_0     O(PC[6a]3)(HO)    P(C[6a]C[6a]2)3(OH)     O(PC[6a]3)(HO)    P(C[6a]C[6a]2)3(OH)   1.5122    0.0242    2     1.5122     0.0242    2
960    998     SP3_SP3    N:D    4:2:    3:3:4:2:    H-3_3:P-3_3_2_2     C-3_3_0_0:C[6a]-3_2_2:C[6a]-3_2_2:O-3_0     O(PC[6a]2C)(HO)    P(C[6a]C[6a]2)2(CHHP)(OH)     O(PC[6a]2C)(HO)    P(C[6a]C[6a]2)2(CHHP)(OH)   1.5199    0.0020    2     1.5199     0.0020    2
960    998     SP3_SP3    N:D    4:2:    4:2:2:1:    H-3_0:P-3_3_3_2     C-3_3_3_0:O-3_0:O-3_0:O-3     O(PCOO)(HO)    P(CHNP)(OH)2(O)     O(PCOO)(HO)    P(CHNP)(OH)2(O)   1.5229    0.0000    1     1.5229     0.0000    1
960    998     SP3_SP3    N:D    4:2:    4:2:2:1:    H-3_0:P-3_3_3_2     C-3_3_3_3:O-3_0:O-3_0:O-3     O(PCOO)(HO)    P(CCNP)(OH)2(O)     O(PCOO)(HO)    P(CCNP)(OH)2(O)   1.5027    0.0000    1     1.5027     0.0000    1
960    998     SP3_SP3    N:D    4:2:    4:2:2:1:    H-3_3:P-3_3_3_2     C-3_3_0_0:O-3_0:O-3_0:O-3     O(PCOO)(HO)    P(CHHN)(OH)2(O)     O(PCOO)(HO)    P(CHHN)(OH)2(O)   1.5241    0.0091    5     1.5241     0.0091    5
960    998     SP3_SP3    N:D    4:2:    4:2:2:1:    H-3_3:P-3_3_3_2     C-3_3_0_0:O-3_0:O-3_0:O-3     O(PCOO)(HO)    P(CN[6]HH)(OH)2(O)     O(PCOO)(HO)    P(CN[6]HH)(OH)2(O)   1.5317    0.0000    1     1.5317     0.0000    1
960    998     SP3_SP3    N:D    4:2:    4:2:2:2:    H-3_3:P-3_3_3_3     C-3_2_0_0:O-3_0:O-3_0:O-3_3     O(PCOO)(HO)    P(CC[6a]HH)(OC)(OH)2     O(PCOO)(HO)    P(CC[6a]HH)(OC)(OH)2   1.5179    0.0018    2     1.5179     0.0018    2
960    998     SP3_SP3    N:D    4:2:    4:2:2:2:    H-3_3:P-3_3_3_3     C-3_3_0_0:O-3_0:O-3_0:O-3_0     O(PCOO)(HO)    P(CHHN)(OH)3     O(PCOO)(HO)    P(CHHN)(OH)3   1.5185    0.0080    3     1.5185     0.0080    3
960    998     SP3_SP3    N:D    4:4:    2:2:1:1:    C-3_3_2_2:P-3_3_2_0     H-3:O-3_3:O-3_3:O-3     O(CC[6a]2C[5])(PHOO)    P(OC)2(H)(O)     O(CC[6a]2C[5])(PHOO)    P(OC)2(H)(O)   1.5592    0.0000    1     1.5592     0.0000    1
960    998     SP3_SP3    N:D    4:4:    2:2:1:1:    P-3_3_2_2:P-3_3_2_2     O-3_3:O-3_3:O-3:O-3     O(PO3)2    P(OP)2(O)2     O(PO3)2    P(OP)2(O)2   1.5437    0.0000    1     1.5437     0.0000    1
960    998     SP3_SP3    N:D    4:4:    2:2:2:1:    B-3_3_3_0:P-3_3_3_2     O-3_3:O-3_3:O-3_3:O-3     O(BFOO)(PO3)    P(OB)3(O)     O(BFOO)(PO3)    P(OB)3(O)   1.5413    0.0000    1     1.5413     0.0000    1
960    998     SP3_SP3    N:D    4:4:    2:2:2:1:    B-3_3_3_3:P-3_3_3_2     O-3_0:O-3_3:O-3_3:O-3     O(BO3)(PO3)    P(OB)2(OH)(O)     O(BO3)(PO3)    P(OB)2(OH)(O)   1.5470    0.0083    7     1.5470     0.0083    7
960    998     SP3_SP3    N:D    4:4:    2:2:2:1:    B[6]-3_3_3_3:P-3_3_3_2     O-3_0:O-3_3:O-3_3:O-3     O(B[6]O[6]2O)(PO3)    P(OB[6])2(OH)(O)     O(B[6]O[6]2O)(PO3)    P(OB[6])2(OH)(O)   1.5427    0.0084    4     1.5427     0.0084    4
960    998     SP3_SP3    N:D    4:4:    2:2:2:1:    C-3_0_0_0:P-3_3_2_0     O-3_2:O-3_3:O-3_3:S-3     O(POOS)(CH3)    P(OC[6a])(OC)2(S)     O(POOS)(CH3)    P(OC[6a])(OC)2(S)   1.5569    0.0017    3     1.5569     0.0017    3
960    998     SP3_SP3    N:D    4:4:    2:2:2:1:    C-3_0_0_0:P-3_3_2_2     O-3_2:O-3_3:O-3_3:O-3     O(CH3)(PO3)    P(OC)3(O)     O(CH3)(PO3)    P(OC)3(O)   1.5453    0.0000    1     1.5453     0.0000    1
960    998     SP3_SP3    N:D    4:4:    2:2:2:1:    C-3_0_0_0:P-3_3_2_2     O-3_2:O-3_3:O-3_3:O-3     O(CH3)(PO3)    P(OC[6a])(OC)2(O)     O(CH3)(PO3)    P(OC[6a])(OC)2(O)   1.5583    0.0000    1     1.5583     0.0000    1
960    998     SP3_SP3    N:D    4:4:    2:2:2:1:    C-3_2_0_0:P-3_2_2_2     O-3_2:O-3_2:O-3_3:O-3     O(CC[6a]HH)(PO3)    P(OC[6a])2(OC)(O)     O(CC[6a]HH)(PO3)    P(OC[6a])2(OC)(O)   1.5567    0.0000    1     1.5567     0.0000    1
960    998     SP3_SP3    N:D    4:4:    2:2:2:1:    C-3_2_0_0:P-3_3_2_2     O-3_2:O-3_3:O-3_3:O-3     O(CC[6a]HH)(PO3)    P(OC[6])(OC)2(O)     O(CC[6a]HH)(PO3)    P(OC[6])(OC)2(O)   1.5591    0.0011    2     1.5591     0.0011    2
960    998     SP3_SP3    N:D    4:4:    2:2:2:1:    C-3_2_0_0:P-3_3_2_2     O-3_2:O-3_3:O-3_3:O-3     O(CC[6a]HH)(PO3)    P(OC[6a])(OC)2(O)     O(CC[6a]HH)(PO3)    P(OC[6a])(OC)2(O)   1.5570    0.0018    2     1.5570     0.0018    2
960    998     SP3_SP3    N:D    4:4:    2:2:2:1:    C-3_3_0_0:P-3_2_2_0     F-3:N-3_3:N-3_3:O-3_3     O(CCHH)(PFNN)    P(NP)2(OC)(F)     O(CCHH)(PFNN)    P(NP)2(OC)(F)   1.5540    0.0000    1     1.5540     0.0000    1
960    998     SP3_SP3    N:D    4:4:    2:2:2:1:    C-3_3_0_0:P-3_2_2_0     O-3_2:O-3_2:O-3_3:S-3     O(CCHH)(POOS)    P(OC[6a])(OC)(ON)(S)     O(CCHH)(POOS)    P(OC[6a])(OC)(ON)(S)   1.5553    0.0000    1     1.5553     0.0000    1
960    998     SP3_SP3    N:D    4:4:    2:2:2:1:    C-3_3_0_0:P-3_3_2_0     O-3_2:O-3_3:O-3_3:S-3     O(CCHH)(POOS)    P(OC[6a])(OC)2(S)     O(CCHH)(POOS)    P(OC[6a])(OC)2(S)   1.5548    0.0034    2     1.5548     0.0034    2
960    998     SP3_SP3    N:D    4:4:    2:2:2:1:    C-3_3_0_0:P-3_3_2_2     O-3_2:O-3_3:O-3_3:O-3     O(CCHH)(PO3)    P(OC)3(O)     O(CCHH)(PO3)    P(OC)3(O)   1.5588    0.0000    1     1.5588     0.0000    1
960    998     SP3_SP3    N:D    4:4:    2:2:2:1:    C-3_3_0_0:P-3_3_3_2     O-3_0:O-3_3:O-3_3:O-3     O(CCHH)(PO3)    P(OC)2(OH)(O)     O(CCHH)(PO3)    P(OC)2(OH)(O)   1.5542    0.0000    1     1.5542     0.0000    1
960    998     SP3_SP3    N:D    4:4:    2:2:2:1:    C-3_3_0_0:P-3_3_3_2     O-3_3:O-3_3:O-3:S-3_3     O(CCHH)(POOS)    P(SC[6])(OC)2(O)     O(CCHH)(POOS)    P(SC[6])(OC)2(O)   1.5554    0.0014    2     1.5554     0.0014    2
960    998     SP3_SP3    N:D    4:4:    2:2:2:1:    C-3_3_0_0:P-3_3_3_2     O-3_3:O-3_3:O-3_3:O-3     O(CCHH)(PO3)    P(OC[6])(OC)2(O)     O(CCHH)(PO3)    P(OC[6])(OC)2(O)   1.5472    0.0013    2     1.5472     0.0013    2
960    998     SP3_SP3    N:D    4:4:    3:2:2:1:    C-3_0_0_0:P-3_3_2_2     C-3_2_2:O-3_3:O-3_3:O-3     O(PCOO)(CH3)    P(CCC)(OC)2(O)     O(PCOO)(CH3)    P(CCC)(OC)2(O)   1.5569    0.0014    4     1.5569     0.0014    4
960    998     SP3_SP3    N:D    4:4:    3:2:2:1:    C-3_0_0_0:P-3_3_2_2     C-3_2_2:O-3_3:O-3_3:O-3     O(PCOO)(CH3)    P(CC[6a]O)(OC)2(O)     O(PCOO)(CH3)    P(CC[6a]O)(OC)2(O)   1.5596    0.0000    1     1.5596     0.0000    1
960    998     SP3_SP3    N:D    4:4:    3:2:2:1:    C-3_0_0_0:P-3_3_2_2     C[5]-3_2_2:O-3_3:O-3_3:O-3     O(PC[5]OO)(CH3)    P(C[5]C[5]2)(OC)2(O)     O(PC[5]OO)(CH3)    P(C[5]C[5]2)(OC)2(O)   1.5567    0.0000    1     1.5567     0.0000    1
960    998     SP3_SP3    N:D    4:4:    3:2:2:1:    C-3_0_0_0:P-3_3_2_2     C[5]-3_3_2:O-3_3:O-3_3:O-3     O(PC[5]OO)(CH3)    P(C[5]C[5]N[5])(OC)2(O)     O(PC[5]OO)(CH3)    P(C[5]C[5]N[5])(OC)2(O)   1.5506    0.0000    1     1.5506     0.0000    1
960    998     SP3_SP3    N:D    4:4:    3:2:2:1:    C-3_0_0_0:P-3_3_2_2     C[6]-3_2_2:O-3_3:O-3_3:O-3     O(PC[6]OO)(CH3)    P(C[6]C[5a,6]C[6])(OC)2(O)     O(PC[6]OO)(CH3)    P(C[6]C[5a,6]C[6])(OC)2(O)   1.5565    0.0009    2     1.5565     0.0009    2
960    998     SP3_SP3    N:D    4:4:    3:2:2:1:    C-3_0_0_0:P-3_3_2_2     N-3_2_0:O-3_3:O-3_3:O-3     O(PNOO)(CH3)    P(NCH)(OC)2(O)     O(PNOO)(CH3)    P(NCH)(OC)2(O)   1.5535    0.0078    3     1.5535     0.0078    3
960    998     SP3_SP3    N:D    4:4:    3:2:2:1:    C-3_0_0_0:P-3_3_2_2     N-3_2_0:O-3_3:O-3_3:O-3     O(PNOO)(CH3)    P(NC[6a]H)(OC)2(O)     O(PNOO)(CH3)    P(NC[6a]H)(OC)2(O)   1.5548    0.0001    2     1.5548     0.0001    2
960    998     SP3_SP3    N:D    4:4:    3:2:2:1:    C-3_3_0_0:P-3_2_2_2     C[6a]-3_2_2:O-3_2:O-3_3:O-3     O(PC[6a]OO)(CCHH)    P(C[6a]C[6a]2)(OC)2(O)     O(PC[6a]OO)(CCHH)    P(C[6a]C[6a]2)(OC)2(O)   1.5447    0.0000    1     1.5447     0.0000    1
960    998     SP3_SP3    N:D    4:4:    3:2:2:1:    C-3_3_0_0:P-3_3_2_2     C[5a]-3_2_2:O-3_3:O-3_3:O-3     O(PC[5a]OO)(CCHH)    P(C[5a]C[5a]N[5a])(OC)2(O)     O(PC[5a]OO)(CCHH)    P(C[5a]C[5a]N[5a])(OC)2(O)   1.5566    0.0000    1     1.5566     0.0000    1
960    998     SP3_SP3    N:D    4:4:    3:2:2:1:    C-3_3_0_0:P-3_3_2_2     C[6]-3_2_2:O-3_3:O-3_3:O-3     O(PC[6]OO)(CCHH)    P(C[6]C[6]2)(OC)2(O)     O(PC[6]OO)(CCHH)    P(C[6]C[6]2)(OC)2(O)   1.5586    0.0000    1     1.5586     0.0000    1
960    998     SP3_SP3    N:D    4:4:    3:2:2:1:    C-3_3_0_0:P-3_3_2_2     N[6]-3_3_2:O-3_3:O-3_3:O-3     O(PN[6]OO)(CCHH)    P(N[6]C[6,6a]C[6])(OC)2(O)     O(PN[6]OO)(CCHH)    P(N[6]C[6,6a]C[6])(OC)2(O)   1.5553    0.0000    1     1.5553     0.0000    1
960    998     SP3_SP3    N:D    4:4:    3:2:2:1:    C-3_3_3_0:P-3_3_2_0     N-3_2_0:O-3_3:O-3_3:S-3     O(CCCH)(PNOS)    P(NCH)(OC)2(S)     O(CCCH)(PNOS)    P(NCH)(OC)2(S)   1.5559    0.0024    8     1.5559     0.0024    8
960    998     SP3_SP3    N:D    4:4:    3:3:3:2:    B-3_2_2_2:P-3_2_2_2     C[6a]-3_2_2:C[6a]-3_2_2:C[6a]-3_2_2:O-3_3     O(BC[6a]3)(PC[6a]3)    P(C[6a]C[6a]2)3(OB)     O(BC[6a]3)(PC[6a]3)    P(C[6a]C[6a]2)3(OB)   1.4971    0.0000    1     1.4971     0.0000    1
960    998     SP3_SP3    N:D    4:4:    3:3:4:2:    B-3_3_2_2:P-3_3_2_2     C-3_3_0_0:C[6a]-3_2_2:C[6a]-3_2_2:O-3_3     O(BC[6a]2C)(PC[6a]2C)    P(C[6a]C[6a]2)2(CCHH)(OB)     O(BC[6a]2C)(PC[6a]2C)    P(C[6a]C[6a]2)2(CCHH)(OB)   1.5362    0.0000    1     1.5362     0.0000    1
960    998     SP3_SP3    N:D    4:4:    3:4:2:1:    C-3_3_0_0:P-3_3_2_2     C-3_0_0_0:C[6a]-3_2_2:O-3_3:O-3     O(PC[6a]CO)(CCHH)    P(C[6a]C[6a]2)(CH3)(OC)(O)     O(PC[6a]CO)(CCHH)    P(C[6a]C[6a]2)(CH3)(OC)(O)   1.5417    0.0000    1     1.5417     0.0000    1
960    998     SP3_SP3    N:D    4:4:    4:2:1:1:    C-3_3_0_0:P-3_3_2_0     C-3_3_3_2:H-3:O-3_3:O-3     O(CCHH)(PCHO)    P(CC[6a]CN)(OC)(H)(O)     O(CCHH)(PCHO)    P(CC[6a]CN)(OC)(H)(O)   1.5558    0.0000    1     1.5558     0.0000    1
960    998     SP3_SP3    N:D    4:4:    4:2:2:1:    C-3_0_0_0:P-3_3_3_2     C-3_2_2_0:O-3_3:O-3_3:O-3     O(PCOO)(CH3)    P(CCHN)(OC)2(O)     O(PCOO)(CH3)    P(CCHN)(OC)2(O)   1.5597    0.0000    1     1.5597     0.0000    1
960    998     SP3_SP3    N:D    4:4:    4:2:2:1:    C-3_0_0_0:P-3_3_3_2     C-3_2_2_0:O-3_3:O-3_3:O-3     O(PCOO)(CH3)    P(CC[5a]HO)(OC)2(O)     O(PCOO)(CH3)    P(CC[5a]HO)(OC)2(O)   1.5592    0.0000    1     1.5592     0.0000    1
960    998     SP3_SP3    N:D    4:4:    4:2:2:1:    C-3_0_0_0:P-3_3_3_2     C-3_2_2_0:O-3_3:O-3_3:O-3     O(PCOO)(CH3)    P(CC[6a]HN)(OC)2(O)     O(PCOO)(CH3)    P(CC[6a]HN)(OC)2(O)   1.5561    0.0038    3     1.5561     0.0038    3
960    998     SP3_SP3    N:D    4:4:    4:2:2:1:    C-3_0_0_0:P-3_3_3_2     C-3_2_2_0:O-3_3:O-3_3:O-3     O(PCOO)(CH3)    P(CC[6a]HO)(OC)2(O)     O(PCOO)(CH3)    P(CC[6a]HO)(OC)2(O)   1.5562    0.0039    6     1.5562     0.0039    6
960    998     SP3_SP3    N:D    4:4:    4:2:2:1:    C-3_0_0_0:P-3_3_3_2     C-3_3_3_2:O-3_3:O-3_3:O-3     O(PCOO)(CH3)    P(CC[6a]CO)(OC)2(O)     O(PCOO)(CH3)    P(CC[6a]CO)(OC)2(O)   1.5542    0.0000    1     1.5542     0.0000    1
