818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[5])(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[5])(N[6a]C[6a]){1|Cl<1>,1|C<3>,1|N<2>,2|C<4>,2|H<1>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H){1|C<4>,1|N<2>,2|C<3>}   1.3265    0.0000    1     1.3460     0.0122    47
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[5])(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[5])(N[6a]C[6a]){1|Cl<1>,1|N<2>,2|C<4>,3|H<1>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H){1|C<4>,1|N<2>,2|C<3>}   1.3320    0.0050    5     1.3460     0.0122    47
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[5])(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[5])(N[6a]C[6a]){1|N<2>,1|N<3>,2|C<4>,3|H<1>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H){1|C<4>,1|N<2>,2|C<3>}   1.3483    0.0000    1     1.3460     0.0122    47
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[5])(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]N)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[5])(N[6a]C[6a]){1|C<3>,1|C<4>,1|N<2>,2|H<1>,2|N<3>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]N){1|C<4>,1|N<2>,2|C<3>}   1.3449    0.0000    1     1.3541     0.0105    14
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[5])(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]N)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[5])(N[6a]C[6a]){1|C<3>,1|C<4>,1|O<1>,2|H<1>,2|N<3>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]N){1|C<4>,1|H<1>,1|N<2>,2|C<3>}   1.3809    0.0000    1     1.3541     0.0105    14
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[5])(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]N)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[5])(N[6a]C[6a]){1|C<4>,1|H<1>,1|O<1>,1|O<2>,3|N<3>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]N){1|C<4>,1|H<1>,1|N<2>,2|C<3>}   1.3572    0.0000    1     1.3541     0.0105    14
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[5])(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]N)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[5])(N[6a]C[6a]){1|C<4>,1|N<2>,1|N<3>,2|H<1>,2|O<2>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]N){1|C<4>,1|N<2>,2|C<3>}   1.3349    0.0000    1     1.3541     0.0105    14
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[5])(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]N)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[5])(N[6a]C[6a]){1|C<4>,1|O<1>,1|O<2>,2|H<1>,2|N<3>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]N){1|C<4>,1|H<1>,1|N<2>,2|C<3>}   1.3538    0.0057    9     1.3541     0.0105    14
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[5])(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]N)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[5])(N[6a]C[6a]){1|O<1>,2|C<4>,2|H<1>,2|N<3>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]N){1|C<4>,1|H<1>,1|N<2>,2|C<3>}   1.3552    0.0000    1     1.3541     0.0105    14
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[6])(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]Cl)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[6])(N[6a]C[6a]){1|Cl<1>,1|C<4>,1|N<2>,1|N<3>,1|O<2>,2|H<1>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]Cl){1|C<4>,1|N<2>,2|C<3>}   1.3409    0.0121    2     1.3398     0.0074    4
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[6])(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]Cl)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[6])(N[6a]C[6a]){2|Cl<1>,1|C<3>,1|C<4>,1|N<2>,2|H<1>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]Cl){1|C<4>,1|N<2>,2|C<3>}   1.3387    0.0032    2     1.3398     0.0074    4
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[6])(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[6])(N[6a]C[6a]){1|C<4>,1|N<2>,1|N<3>,1|O<2>,3|H<1>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H){1|C<4>,1|N<2>,2|C<3>}   1.3443    0.0000    1     1.3719     0.0187    5
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[6])(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[6])(N[6a]C[6a]){1|C<4>,1|N<3>,1|O<1>,1|O<2>,3|H<1>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H){1|C<4>,1|H<1>,1|N<2>,2|C<3>}   1.3788    0.0122    4     1.3719     0.0187    5
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[6])(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]I)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[6])(N[6a]C[6a]){1|Cl<1>,1|C<4>,1|I<1>,1|N<2>,1|O<2>,2|H<1>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]I){1|C<4>,1|N<2>,2|C<3>}   1.3450    0.0000    1     1.3450     0.0000    1
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[6])(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]N)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[6])(N[6a]C[6a]){1|O<1>,2|C<4>,2|H<1>,2|N<3>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]N){1|C<4>,1|H<1>,1|N<2>,2|C<3>}   1.3451    0.0000    1     1.3451     0.0000    1
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[6a])(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]Cl)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[6a])(N[6a]C[6a]){2|Cl<1>,1|H<1>,1|N<2>,2|C<3>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]Cl){1|N<2>,3|C<3>}   1.3302    0.0000    1     1.3302     0.0000    1
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[6a])(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[6a])(N[6a]C[6a]){1|C<4>,1|H<1>,1|N<2>,3|C<3>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H){1|N<2>,3|C<3>}   1.3310    0.0000    1     1.3341     0.0041    4
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[6a])(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[6a])(N[6a]C[6a]){1|H<1>,1|N<2>,1|N<3>,3|C<3>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H){1|N<2>,3|C<3>}   1.3374    0.0024    2     1.3341     0.0041    4
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[6a])(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[6a])(N[6a]C[6a]){1|N<2>,1|N<3>,2|C<3>,2|H<1>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H){1|N<2>,3|C<3>}   1.3304    0.0000    1     1.3341     0.0041    4
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[6a])(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]N)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[6a])(N[6a]C[6a]){1|Cl<1>,1|H<1>,1|N<2>,1|N<3>,2|C<3>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]N){1|N<2>,3|C<3>}   1.3176    0.0000    1     1.3353     0.0250    2
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[6a])(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]N)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[6a])(N[6a]C[6a]){1|H<1>,1|O<1>,2|C<3>,2|N<3>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]N){1|N<2>,4|C<3>}   1.3530    0.0000    1     1.3353     0.0250    2
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[6a])(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]O)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]C[6a])(N[6a]C[6a]){1|H<1>,1|N<3>,1|O<1>,1|O<2>,2|C<3>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]O){1|N<2>,4|C<3>}   1.3621    0.0000    1     1.3621     0.0000    1
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]Br)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a]){1|Br<1>,1|C<4>,2|C<3>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]Br){1|Br<1>,1|H<1>,1|N<2>,2|C<3>}   1.3685    0.0000    1     1.3685     0.0000    1
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a]){1|C<3>,1|C<4>,1|O<1>,2|H<1>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){1|Br<1>,1|H<1>,1|N<3>,2|C<3>}   1.3175    0.0000    1     1.3283     0.0091    7
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a]){1|C<3>,1|C<4>,2|H<1>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){1|N<2>,2|C<3>,2|H<1>}   1.3331    0.0000    1     1.3283     0.0091    7
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a]){1|C<3>,3|H<1>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){1|N<2>,2|C<3>,2|H<1>}   1.3284    0.0050    3     1.3283     0.0091    7
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a]){1|O<1>,2|C<3>,2|H<1>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){1|Br<1>,1|H<1>,1|N<3>,2|C<3>}   1.3192    0.0000    1     1.3283     0.0091    7
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a]){2|C<3>,2|H<1>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]C[6a]H){1|N<2>,2|C<3>,2|H<1>}   1.3434    0.0000    1     1.3283     0.0091    7
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]Cl)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a]){1|Cl<1>,1|H<1>,1|N<2>,1|N<3>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]Cl){1|H<1>,1|N<2>,2|C<3>}   1.3355    0.0000    1     1.3361     0.0006    3
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]Cl)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a]){2|Cl<1>,1|H<1>,1|N<2>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]Cl){1|H<1>,1|N<2>,2|C<3>}   1.3364    0.0003    2     1.3361     0.0006    3
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a]){1|C<4>,1|N<2>,2|H<1>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H){1|H<1>,1|N<2>,2|C<3>}   1.3352    0.0000    1     1.3468     0.0096    20
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a]){1|H<1>,1|N<2>,2|C<4>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H){1|H<1>,1|N<2>,2|C<3>}   1.3335    0.0000    1     1.3468     0.0096    20
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a]){1|N<2>,1|N<3>,2|H<1>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H){1|H<1>,1|N<2>,2|C<3>}   1.3470    0.0054    13     1.3468     0.0096    20
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a]){1|N<2>,1|O<2>,2|H<1>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H){1|H<1>,1|N<2>,2|C<3>}   1.3405    0.0000    1     1.3468     0.0096    20
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a]){1|N<2>,1|S<2>,2|H<1>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H){1|H<1>,1|N<2>,2|C<3>}   1.3412    0.0092    2     1.3468     0.0096    20
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a]){1|N<3>,1|O<1>,2|H<1>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H){1|C<4>,1|H<1>,1|N<2>,2|C<3>}   1.3735    0.0000    1     1.3468     0.0096    20
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a]){1|N<3>,1|O<1>,2|H<1>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]H){1|N<2>,2|C<3>,2|H<1>}   1.3611    0.0000    1     1.3468     0.0096    20
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]I)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a]){1|Cl<1>,1|H<1>,1|I<1>,1|N<2>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]I){1|H<1>,1|N<2>,2|C<3>}   1.3454    0.0000    1     1.3454     0.0000    1
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]N)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a]){1|Cl<1>,1|H<1>,1|N<2>,1|N<3>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]N){1|H<1>,1|N<2>,2|C<3>}   1.3337    0.0000    1     1.3477     0.0093    7
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]N)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a]){1|H<1>,1|N<2>,1|N<3>,1|S<2>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]N){1|H<1>,1|N<2>,2|C<3>}   1.3426    0.0022    2     1.3477     0.0093    7
818    914     SP2_SP2    Y    3:3:2:    3:3:    C[5a,6a]-3:N[5a]-3:N[6a]-2:     C[5a,6a]-3:C[6a]-3:     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a])    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]N)     C[5a,6a](C[5a,6a]C[6a]N[5a])(N[5a]C[5a]H)(N[6a]C[6a]){1|H<1>,1|N<2>,2|N<3>}    N[6a](C[5a,6a]C[5a,6a]N[5a])(C[6a]N[6a]N){1|H<1>,1|N<2>,2|C<3>}   1.3538    0.0061    4     1.3477     0.0093    7
