727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:C[5a]-3_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]N[5a]2)(C[5a]N[5a]S)(COO)    C(C[5a]C[5a]2)(OC)(O)     C[5a](C[5a]N[5a]2)(C[5a]N[5a]S)(COO){3|C<3>}    C(C[5a]C[5a]2)(OC)(O)   1.4275    0.0000    1     1.4275     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:C[5a]-3_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]N[5a]C)(C[5a]O[5a]C)(COO)    C(C[5a]C[5a]2)(OC)(O)     C[5a](C[5a]N[5a]C)(C[5a]O[5a]C)(COO){}    C(C[5a]C[5a]2)(OC)(O)   1.4701    0.0000    1     1.4701     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:C[5a]-3_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]N[5a]C)(C[5a]O[5a]N)(COO)    C(C[5a]C[5a]2)(OC)(O)     C[5a](C[5a]N[5a]C)(C[5a]O[5a]N)(COO){}    C(C[5a]C[5a]2)(OC)(O)   1.4400    0.0000    1     1.4400     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:C[5a]-3_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]N[5a]N)(C[5a]N[5a]S)(COO)    C(C[5a]C[5a]2)(OC)(O)     C[5a](C[5a]N[5a]N)(C[5a]N[5a]S)(COO){1|H<1>}    C(C[5a]C[5a]2)(OC)(O)   1.4295    0.0000    1     1.4295     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:C[5a]-3_3_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[5a]C[6a])(C[5a]N[5a]C)(COO)    C(C[5a]C[5a]2)(OC)(O)     C[5a](C[5a]C[5a]C[6a])(C[5a]N[5a]C)(COO){1|C<4>,1|H<1>,2|C<3>}    C(C[5a]C[5a]2)(OC)(O)   1.4566    0.0220    5     1.4566     0.0220    5
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a,5a]-2_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](N[5a,5a]C[5a,5a]C[5a])(C[5a]C[5a]C)(COO)    C(C[5a]N[5a,5a]C[5a])(OC)(O)     C[5a](N[5a,5a]C[5a,5a]C[5a])(C[5a]C[5a]C)(COO){1|H<1>,1|N<3>,2|C<3>}    C(C[5a]N[5a,5a]C[5a])(OC)(O)   1.4343    0.0000    1     1.4343     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a,5a]-2_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](N[5a,5a]N[5a,5a]C[5a])(C[5a]N[5a]C)(COO)    C(C[5a]N[5a,5a]C[5a])(OC)(O)     C[5a](N[5a,5a]N[5a,5a]C[5a])(C[5a]N[5a]C)(COO){3|C<3>}    C(C[5a]N[5a,5a]C[5a])(OC)(O)   1.4448    0.0000    1     1.4448     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a,6]-3_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](N[5a,6]C[5a,6]C[6])(C[5a]C[5a]C)(COO)    C(C[5a]N[5a,6]C[5a])(OC)(O)     C[5a](N[5a,6]C[5a,6]C[6])(C[5a]C[5a]C)(COO){1|C<3>,2|C<4>,2|H<1>}    C(C[5a]N[5a,6]C[5a])(OC)(O)   1.4613    0.0084    2     1.4618     0.0060    3
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a,6]-3_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](N[5a,6]C[5a,6]C[6])(C[5a]C[5a]C)(COO)    C(C[5a]N[5a,6]C[5a])(OC)(O)     C[5a](N[5a,6]C[5a,6]C[6])(C[5a]C[5a]C)(COO){1|H<1>,2|C<3>,2|C<4>}    C(C[5a]N[5a,6]C[5a])(OC)(O)   1.4627    0.0000    1     1.4618     0.0060    3
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a,6a]-2_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](N[5a,6a]C[5a,6,6a]C[6a,6a])(C[5a]C[5a,6]C)(COO)    C(C[5a]N[5a,6a]C[5a])(OC)(O)     C[5a](N[5a,6a]C[5a,6,6a]C[6a,6a])(C[5a]C[5a,6]C)(COO){1|C<4>,3|C<3>}    C(C[5a]N[5a,6a]C[5a])(OC)(O)   1.4786    0.0000    1     1.4786     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a,6a]-2_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](N[5a,6a]C[5a,6a]C[6a])(C[5a]C[5a]C)(COO)    C(C[5a]N[5a,6a]C[5a])(OC)(O)     C[5a](N[5a,6a]C[5a,6a]C[6a])(C[5a]C[5a]C)(COO){1|C<4>,3|C<3>}    C(C[5a]N[5a,6a]C[5a])(OC)(O)   1.4959    0.0000    1     1.4959     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a,6a]-2_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](N[5a,6a]C[5a,6a]C[6a])(C[5a]C[6a]N[5a])(COO)    C(C[5a]N[5a,6a]C[5a])(OC)(O)     C[5a](N[5a,6a]C[5a,6a]C[6a])(C[5a]C[6a]N[5a])(COO){1|H<1>,4|C<3>}    C(C[5a]N[5a,6a]C[5a])(OC)(O)   1.4520    0.0000    1     1.4520     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a,6a]-2_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](N[5a,6a]C[5a,6a]C[6a])(C[5a]N[5a]N)(COO)    C(C[5a]N[5a,6a]C[5a])(OC)(O)     C[5a](N[5a,6a]C[5a,6a]C[6a])(C[5a]N[5a]N)(COO){1|H<1>,2|C<3>}    C(C[5a]N[5a,6a]C[5a])(OC)(O)   1.4316    0.0000    1     1.4316     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a,6a]-2_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](N[5a,6a]C[5a,6a]N[6a])(C[5a]C[5a]C)(COO)    C(C[5a]N[5a,6a]C[5a])(OC)(O)     C[5a](N[5a,6a]C[5a,6a]N[6a])(C[5a]C[5a]C)(COO){3|C<3>}    C(C[5a]N[5a,6a]C[5a])(OC)(O)   1.4669    0.0054    2     1.4669     0.0054    2
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a]-2_2_0     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[5,5a]C[6a])(N[5a]C[5,5a]H)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]C[5,5a]C[6a])(N[5a]C[5,5a]H)(COO){1|S<2>,3|C<3>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4564    0.0049    3     1.4564     0.0049    3
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a]-2_2_0     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[5a,6a]C)(N[5a]C[5a,6a]H)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]C[5a,6a]C)(N[5a]C[5a,6a]H)(COO){2|C<3>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4601    0.0058    15     1.4601     0.0058    15
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a]-2_2_0     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[5a,6a]C[6a])(N[5a]C[5a,6a]H)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]C[5a,6a]C[6a])(N[5a]C[5a,6a]H)(COO){4|C<3>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4701    0.0030    4     1.4701     0.0030    4
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a]-2_2_0     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[5a]2)(N[5a]C[5a]H)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]C[5a]2)(N[5a]C[5a]H)(COO){1|C<4>,1|H<1>,2|C<3>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4426    0.0000    1     1.4426     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a]-2_2_0     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[5a]C)(N[5a]C[5a]H)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]C[5a]C)(N[5a]C[5a]H)(COO){1|C<3>,1|C<4>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4535    0.0108    19     1.4542     0.0104    24
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a]-2_2_0     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[5a]C)(N[5a]C[5a]H)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]C[5a]C)(N[5a]C[5a]H)(COO){1|C<3>,1|H<1>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4608    0.0101    3     1.4542     0.0104    24
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a]-2_2_0     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[5a]C)(N[5a]C[5a]H)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]C[5a]C)(N[5a]C[5a]H)(COO){2|C<3>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4506    0.0035    2     1.4542     0.0104    24
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a]-2_2_0     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[5a]C[6a])(N[5a]C[5a]H)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]C[5a]C[6a])(N[5a]C[5a]H)(COO){1|C<4>,3|C<3>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4510    0.0085    4     1.4538     0.0087    6
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a]-2_2_0     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[5a]C[6a])(N[5a]C[5a]H)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]C[5a]C[6a])(N[5a]C[5a]H)(COO){1|H<1>,3|C<3>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4537    0.0000    1     1.4538     0.0087    6
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a]-2_2_0     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[5a]C[6a])(N[5a]C[5a]H)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]C[5a]C[6a])(N[5a]C[5a]H)(COO){4|C<3>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4653    0.0000    1     1.4538     0.0087    6
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a]-2_2_0     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[5a]N[5a])(N[5a]C[5a]H)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]C[5a]N[5a])(N[5a]C[5a]H)(COO){2|Br<1>,2|C<3>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4651    0.0000    1     1.4576     0.0065    3
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a]-2_2_0     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[5a]N[5a])(N[5a]C[5a]H)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]C[5a]N[5a])(N[5a]C[5a]H)(COO){2|C<3>,2|H<1>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4539    0.0007    2     1.4576     0.0065    3
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a]-2_2_0     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[5a]N[6])(N[5a]C[5a]H)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]C[5a]N[6])(N[5a]C[5a]H)(COO){1|H<1>,1|N<3>,2|C<4>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4614    0.0000    1     1.4614     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a]-2_2_0     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[5a]O)(N[5a]C[5a]H)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]C[5a]O)(N[5a]C[5a]H)(COO){1|C<4>,1|H<1>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4480    0.0085    2     1.4482     0.0060    3
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a]-2_2_0     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[5a]O)(N[5a]C[5a]H)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]C[5a]O)(N[5a]C[5a]H)(COO){2|C<4>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4485    0.0000    1     1.4482     0.0060    3
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a]-2_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[5a]C[6a])(N[5a]C[5a]C[6a])(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]C[5a]C[6a])(N[5a]C[5a]C[6a])(COO){1|C<4>,1|H<1>,4|C<3>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4661    0.0000    1     1.4661     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a]-2_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[6a]N[5a])(N[5a]C[5a]C[6a])(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]C[6a]N[5a])(N[5a]C[5a]C[6a])(COO){5|C<3>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4669    0.0056    2     1.4669     0.0056    2
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a]-2_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](N[5a]C[5a]C[6a])(C[5a]C[5a]C)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](N[5a]C[5a]C[6a])(C[5a]C[5a]C)(COO){1|C<4>,3|C<3>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4953    0.0000    1     1.4953     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a]-2_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](N[5a]C[6a]N[5a])(C[5a]C[5a]C)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](N[5a]C[6a]N[5a])(C[5a]C[5a]C)(COO){1|H<1>,2|C<3>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4768    0.0000    1     1.4768     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a]-2_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](N[5a]C[6a]N[5a])(C[5a]N[5a]C)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](N[5a]C[6a]N[5a])(C[5a]N[5a]C)(COO){2|C<3>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.5004    0.0000    1     1.5004     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a]-3_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[5a,6a]C)(N[5a]C[5a,6a]C)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]C[5a,6a]C)(N[5a]C[5a,6a]C)(COO){2|C<3>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4621    0.0125    3     1.4621     0.0125    3
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a]-3_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[5a]C)(N[5a]C[5a]O)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]C[5a]C)(N[5a]C[5a]O)(COO){1|C<3>,1|C<4>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.5018    0.0000    1     1.5018     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a]-3_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[5a]C[6a])(N[5a]N[5a]C[6])(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]C[5a]C[6a])(N[5a]N[5a]C[6])(COO){1|C<4>,1|H<1>,1|O<2>,3|C<3>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4729    0.0000    1     1.4729     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a]-3_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[6a]N[5a])(N[5a]N[5a]C)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]C[6a]N[5a])(N[5a]N[5a]C)(COO){2|C<3>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4729    0.0000    1     1.4729     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a]-3_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]N[5a]C)(N[5a]N[5a]C)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]N[5a]C)(N[5a]N[5a]C)(COO){}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4901    0.0002    2     1.4901     0.0002    2
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-2_2_2:N[5a]-3_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]O[5a]O)(N[5a]N[5a]O)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]O[5a]O)(N[5a]N[5a]O)(COO){}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4523    0.0000    1     1.4523     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-3_2_2:C[5a]-3_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[5a]C)(C[5a]N[5a]C)(COO)    C(C[5a]C[5a]2)(OC)(O)     C[5a](C[5a]C[5a]C)(C[5a]N[5a]C)(COO){2|C<4>}    C(C[5a]C[5a]2)(OC)(O)   1.4524    0.0000    1     1.4524     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-3_2_2:C[5a]-3_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]N[5a]C)(C[5a]N[5a]S)(COO)    C(C[5a]C[5a]2)(OC)(O)     C[5a](C[5a]N[5a]C)(C[5a]N[5a]S)(COO){1|C<3>}    C(C[5a]C[5a]2)(OC)(O)   1.4630    0.0000    1     1.4630     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-3_2_2:C[5a]-3_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]N[5a]C[6])(C[5a]C[5a]C)(COO)    C(C[5a]C[5a]2)(OC)(O)     C[5a](C[5a]N[5a]C[6])(C[5a]C[5a]C)(COO){1|Zn<5>,3|C<3>}    C(C[5a]C[5a]2)(OC)(O)   1.4879    0.0000    1     1.4879     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-3_2_2:N[5a,6a]-2_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](N[5a,6a]C[5a,6a]C[6a])(C[5a]C[5a]C)(COO)    C(C[5a]N[5a,6a]C[5a])(OC)(O)     C[5a](N[5a,6a]C[5a,6a]C[6a])(C[5a]C[5a]C)(COO){4|C<3>}    C(C[5a]N[5a,6a]C[5a])(OC)(O)   1.4898    0.0000    1     1.4898     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-3_2_2:N[5a]-2_2_0     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[5a,6]S)(N[5a]C[5a,6]H)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]C[5a,6]S)(N[5a]C[5a,6]H)(COO){2|C<3>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4765    0.0000    1     1.4765     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-3_2_2:N[5a]-2_2_0     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[5a,6a]S)(N[5a]C[5a,6a]H)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]C[5a,6a]S)(N[5a]C[5a,6a]H)(COO){2|C<3>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4951    0.0000    1     1.4951     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-3_2_2:N[5a]-2_2_0     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[5a]C)(N[5a]C[5a]H)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]C[5a]C)(N[5a]C[5a]H)(COO){1|C<4>,1|H<1>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4399    0.0009    4     1.4418     0.0052    13
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-3_2_2:N[5a]-2_2_0     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[5a]C)(N[5a]C[5a]H)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]C[5a]C)(N[5a]C[5a]H)(COO){2|C<4>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4426    0.0061    9     1.4418     0.0052    13
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-3_2_2:N[5a]-2_2_0     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[5a]C)(N[5a]N[5a]H)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]C[5a]C)(N[5a]N[5a]H)(COO){1|C<4>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4626    0.0000    1     1.4626     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-3_2_2:N[5a]-2_2_0     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[5a]O)(N[5a]C[5a]H)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]C[5a]O)(N[5a]C[5a]H)(COO){1|C<3>,1|O<2>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4552    0.0041    2     1.4552     0.0041    2
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-3_2_2:N[5a]-2_2_0     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[5a]S)(N[5a]C[5a]H)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]C[5a]S)(N[5a]C[5a]H)(COO){1|C<3>,1|H<1>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4600    0.0000    1     1.4625     0.0065    3
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-3_2_2:N[5a]-2_2_0     C[5a]-2_2_2:O-2:O-3_2     C[5a](C[5a]C[5a]S)(N[5a]C[5a]H)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](C[5a]C[5a]S)(N[5a]C[5a]H)(COO){2|C<3>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4637    0.0086    2     1.4625     0.0065    3
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-3_2_2:N[5a]-2_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](N[5a]C[5a]C[6a])(C[5a]C[5a]O)(COO)    C(C[5a]C[5a]N[5a])(OC)(O)     C[5a](N[5a]C[5a]C[6a])(C[5a]C[5a]O)(COO){1|H<1>,3|C<3>}    C(C[5a]C[5a]N[5a])(OC)(O)   1.4405    0.0000    1     1.4405     0.0000    1
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-2_2_2:C[5a]-3_2_2:P[5a]-2_2_2     C[5a]-2_2_2:O-2:O-3_2     C[5a](P[5a]C[5a]P[5a])(C[5a]C[5a]C)(COO)    C(C[5a]C[5a]P[5a])(OC)(O)     C[5a](P[5a]C[5a]P[5a])(C[5a]C[5a]C)(COO){1|C<4>,3|C<3>}    C(C[5a]C[5a]P[5a])(OC)(O)   1.4737    0.0023    2     1.4737     0.0023    2
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-3_2_2:C[5a,6a]-2_2_2:C[5a]-2_2_0     C[5a]-2_2_2:O-2_0:O-2     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]N[5a]H)(COO)    C(C[5a]C[5a,6a]C[5a])(OH)(O)     C[5a](C[5a,6a]C[5a,6a]C[6a])(C[5a]N[5a]H)(COO){2|C<3>,2|H<1>}    C(C[5a]C[5a,6a]C[5a])(OH)(O)   1.4413    0.0109    5     1.4413     0.0109    5
727    930     SP2_SP2    N    3:3:3:    3:2:1:    C-3_2_2:C[5a,6a]-2_2_2:C[5a]-2_2_0     C[5a]-2_2_2:O-2_0:O-2     C[5a](C[5a,6a]N[5a,6a]C[6a])(C[5a]N[5a]H)(COO)    C(C[5a]C[5a,6a]C[5a])(OH)(O)     C[5a](C[5a,6a]N[5a,6a]C[6a])(C[5a]N[5a]H)(COO){1|H<1>,2|C<3>}    C(C[5a]C[5a,6a]C[5a])(OH)(O)   1.4549    0.0000    1     1.4549     0.0000    1
